sample_id,session,damage_level,damage_label,RMS,Std,Kurtosis,Skewness,Peak,Crest_Factor,Shape_Factor,Energy,Natural_Freq,Spec_Centroid,Band_Low,Band_Natural,Band_High,Spec_Entropy,AR1,AR2,AR_Resid_Std,Corr_XZ,Corr_YZ
84700,L2_S2,2,Moderate Damage,34.2864,34.2864,-0.4294,-0.0466,94.0,2.7416,1.2193,235112.0,16.5,23.905,0.132133,0.450127,0.415062,4.1342,0.062103,-0.124137,33.7739,0.1165,0.0054
84800,L2_S2,2,Moderate Damage,34.1907,34.1907,-0.3122,0.1496,113.28,3.3132,1.2166,233800.32,23.5,24.5444,0.09613,0.482058,0.421172,4.171,0.057059,-0.09842,34.0092,0.0223,0.0244
84900,L2_S2,2,Moderate Damage,34.6005,34.6005,-0.1758,0.2101,114.25,3.302,1.2334,239439.5,13.0,24.2813,0.12503,0.458597,0.414519,4.1751,0.067846,-0.029196,34.3139,-0.0112,0.0382
85000,L2_S2,2,Moderate Damage,33.727,33.727,0.0161,0.3483,94.1,2.7901,1.2636,227502.0,36.0,24.8046,0.135982,0.337927,0.525266,4.1455,-0.006438,-0.076729,33.5257,0.0621,-0.1076
85100,L2_S2,2,Moderate Damage,38.4991,38.4991,0.0129,0.254,108.53,2.819,1.2696,296435.82,14.5,24.479,0.183269,0.358395,0.451285,4.0626,0.099358,-0.034828,38.4486,0.0609,-0.045
85200,L2_S2,2,Moderate Damage,37.6133,37.6133,-0.1553,-0.0711,113.28,3.0117,1.2373,282952.32,19.5,24.3833,0.194243,0.328739,0.467955,4.1316,0.056772,0.107311,37.184,0.0228,0.0392
85300,L2_S2,2,Moderate Damage,33.8714,33.8714,-0.467,-0.2816,105.9,3.1265,1.2086,229454.0,36.0,25.5707,0.121026,0.312784,0.547946,4.1437,-0.079069,0.089488,33.7275,-0.0389,-0.0128
85400,L2_S2,2,Moderate Damage,36.1566,36.1566,-0.2933,-0.1117,104.24,2.883,1.2244,261460.48,36.5,25.1766,0.183039,0.31582,0.499499,4.232,-0.007869,0.160454,35.7106,0.061,-0.0687
85500,L2_S2,2,Moderate Damage,4839.4691,4839.4691,48.3544,-4.0373,47434.185,9.8015,3.5676,4684092200.155,6.0,25.0251,0.32866,0.19152,0.476678,4.1233,0.016447,0.496859,4263.2803,0.2432,0.3794
85600,L2_S2,2,Moderate Damage,6962.2525,6962.2525,9.9616,-1.313,47546.945,6.8292,1.5959,9694592060.395,5.0,23.6049,0.68149,0.088612,0.229747,2.7352,0.229085,0.544728,5103.7171,-0.071,0.4769
85700,L2_S2,2,Moderate Damage,5803.2751,5803.2751,-0.9569,0.0094,12123.85,2.0891,1.1631,6735600287.5,5.0,9.5827,0.988428,0.007438,0.002289,0.9791,1.853493,-0.943776,423.9221,-0.9159,0.9863
85800,L2_S2,2,Moderate Damage,3411.3552,3411.3552,-0.9279,-0.0137,7444.89,2.1824,1.1681,2327468797.58,5.0,10.6836,0.986003,0.011359,0.002531,0.7274,1.885415,-0.979905,140.0728,-0.9956,0.9962
85900,L2_S2,2,Moderate Damage,1981.8529,1981.8529,-0.877,-0.0431,4263.99,2.1515,1.1709,785548163.98,5.0,10.4464,0.989024,0.008618,0.002186,0.5756,1.860442,-0.956793,152.0223,-0.9914,0.9948
86000,L2_S2,2,Moderate Damage,1142.3661,1142.3661,-0.9311,-0.0679,2503.59,2.1916,1.1657,261000042.38,5.0,10.707,0.990011,0.006979,0.002726,0.5577,1.83426,-0.930157,119.1338,-0.9823,0.9887
86100,L2_S2,2,Moderate Damage,676.417,676.417,-0.9863,-0.0504,1438.57,2.1268,1.1642,91507979.02,5.0,9.9693,0.992541,0.004811,0.002044,0.4912,1.800447,-0.899605,85.8568,-0.9639,0.9804
86200,L2_S2,2,Moderate Damage,405.3106,405.3106,-0.9631,-0.0156,846.55,2.0886,1.1633,32855343.5,5.0,11.3214,0.988955,0.005668,0.004459,0.5397,1.675184,-0.775827,82.2104,-0.9052,0.9558
86300,L2_S2,2,Moderate Damage,242.1101,242.1101,-1.0031,-0.0034,526.25,2.1736,1.1599,11723463.5,5.0,13.2261,0.978791,0.010686,0.009757,0.6465,1.468621,-0.576465,70.8045,-0.7903,0.8937
86400,L2_S2,2,Moderate Damage,146.6074,146.6074,-0.9646,-0.0947,317.03,2.1624,1.1724,4298743.82,5.0,15.7836,0.944377,0.030708,0.023107,1.0312,1.116214,-0.246854,61.2316,-0.6113,0.7033
86500,L2_S2,2,Moderate Damage,92.8594,92.8594,-0.9391,0.0967,212.39,2.2872,1.1717,1724573.58,5.0,20.3861,0.847236,0.055475,0.092771,1.4529,0.592764,0.224161,57.697,-0.1207,0.3096
86600,L2_S2,2,Moderate Damage,67.5668,67.5668,-0.6532,0.0664,169.3,2.5057,1.1996,913054.0,5.0,23.3694,0.688611,0.092891,0.217667,2.2436,0.339554,0.37179,52.489,0.0761,0.1187
86700,L2_S2,2,Moderate Damage,49.7804,49.7804,-0.3098,0.0888,130.23,2.6161,1.2301,495617.42,5.0,23.8887,0.522248,0.162751,0.314675,3.0055,0.266133,0.274132,44.565,0.008,0.1578
86800,L2_S2,2,Moderate Damage,38.8207,38.8207,-0.4153,0.0353,107.44,2.7676,1.2103,301409.28,5.0,24.3871,0.312554,0.256975,0.419854,3.8145,0.148936,0.116935,37.6666,0.0226,0.1093
86900,L2_S2,2,Moderate Damage,37.7187,37.7187,-0.4085,0.2785,105.97,2.8095,1.2179,284539.82,5.0,25.3532,0.16553,0.297102,0.530357,4.1558,-0.005589,-0.005906,37.6316,0.1092,-0.0615
87000,L2_S2,2,Moderate Damage,4654.0879,4654.0879,54.6594,-4.9388,47338.73,10.1714,3.3215,4332106911.42,6.0,23.5221,0.407336,0.227405,0.358232,4.058,0.12009,0.454049,4079.3476,-0.5606,-0.5556
87100,L2_S2,2,Moderate Damage,6589.1817,6589.1817,12.2071,-1.6368,47346.63,7.1855,1.5753,8683463042.62,5.0,22.0149,0.712852,0.109653,0.1772,2.7291,0.310535,0.470621,4733.574,-0.5722,-0.0391
87200,L2_S2,2,Moderate Damage,5385.0031,5385.0031,-0.927,0.0607,11970.55,2.2229,1.1631,5799651695.5,5.0,10.4313,0.98125,0.015023,0.003174,0.9615,1.81606,-0.91303,574.5947,-0.7136,0.9932
87300,L2_S2,2,Moderate Damage,3096.0298,3096.0298,-0.9431,0.0299,6557.62,2.1181,1.1636,1917080059.12,5.0,7.291,0.994975,0.003024,0.000419,0.6747,1.883023,-0.977644,151.7338,-0.9882,0.996
87400,L2_S2,2,Moderate Damage,1760.2929,1760.2929,-0.9191,0.0332,3760.56,2.1363,1.1656,619726225.28,5.0,8.2771,0.994196,0.00389,0.000796,0.5566,1.857465,-0.954369,144.8618,-0.9905,0.9927
87500,L2_S2,2,Moderate Damage,1013.5148,1013.5148,-1.0076,0.0466,2239.4,2.2095,1.1578,205442464.0,5.0,9.2106,0.993924,0.003948,0.001294,0.5205,1.834119,-0.931025,108.4803,-0.9767,0.9867
87600,L2_S2,2,Moderate Damage,606.1611,606.1611,-1.0228,0.027,1274.76,2.103,1.1564,73486244.48,5.0,10.3873,0.991087,0.005843,0.002575,0.5007,1.798462,-0.897961,82.9743,-0.9463,0.9815
87700,L2_S2,2,Moderate Damage,366.1792,366.1792,-1.0609,0.0356,724.65,1.9789,1.1591,26817439.5,5.0,12.8976,0.982784,0.00913,0.007773,0.5446,1.625903,-0.731324,84.9664,-0.887,0.9449
87800,L2_S2,2,Moderate Damage,226.8878,226.8878,-0.9269,0.0803,545.19,2.4029,1.1643,10295616.78,5.0,14.1016,0.964161,0.018955,0.015492,0.7173,1.412106,-0.53075,72.872,-0.7744,0.8674
87900,L2_S2,2,Moderate Damage,142.4505,142.4505,-0.927,0.0258,326.79,2.2941,1.1575,4058431.18,5.0,16.0226,0.942685,0.029714,0.024648,0.9552,1.168174,-0.300286,58.9474,-0.6464,0.7319
88000,L2_S2,2,Moderate Damage,91.9337,91.9337,-1.0441,-0.032,208.41,2.267,1.148,1690362.38,5.0,19.8539,0.871736,0.051628,0.07501,1.2874,0.754296,0.0657,54.1181,-0.4251,0.5054
88100,L2_S2,2,Moderate Damage,62.4616,62.4616,-0.5332,0.0207,174.23,2.7894,1.2027,780289.42,5.0,21.025,0.691533,0.143878,0.159667,2.4285,0.547826,0.144362,47.653,-0.168,0.3081
88200,L2_S2,2,Moderate Damage,44.3976,44.3976,-0.3651,-0.1181,117.42,2.6447,1.2194,394228.72,5.0,23.4331,0.478523,0.265984,0.255435,3.1283,0.317193,0.169872,39.9509,-0.0513,0.1634
88300,L2_S2,2,Moderate Damage,38.962,38.962,-0.2963,-0.1285,114.08,2.928,1.2229,303606.72,5.0,24.0464,0.389667,0.256584,0.346871,3.4894,0.241824,0.180284,36.5655,-0.0686,0.1535
88400,L2_S2,2,Moderate Damage,38.3992,38.3992,0.0435,-0.211,112.75,2.9363,1.2567,294899.5,5.0,23.2011,0.278227,0.354476,0.364859,3.952,0.226266,0.041178,37.0997,0.0065,-0.0737
88500,L2_S2,2,Moderate Damage,4483.9156,4483.9156,24.1089,-2.2581,35765.98,7.9765,3.077,4021099893.92,6.0,22.765,0.525952,0.165189,0.305804,3.7151,0.154762,0.580765,3521.898,-0.3358,0.1139
88600,L2_S2,2,Moderate Damage,6748.7814,6748.7814,3.3085,-0.578,35688.42,5.2881,1.483,9109210042.72,5.0,20.939,0.800821,0.067859,0.131171,2.2971,0.339624,0.500513,4311.5378,-0.5601,0.3979
88700,L2_S2,2,Moderate Damage,5857.2688,5857.2688,-0.9296,0.0538,12957.6,2.2122,1.1646,6861519472.0,5.0,10.8458,0.979096,0.017478,0.003335,0.9716,1.885454,-0.98072,223.9677,-0.9574,0.9917
88800,L2_S2,2,Moderate Damage,3424.6731,3424.6731,-0.9437,0.0604,7305.74,2.1333,1.1645,2345677202.48,5.0,9.4574,0.990009,0.007759,0.001518,0.6882,1.883496,-0.978295,150.6377,-0.9961,0.9965
88900,L2_S2,2,Moderate Damage,1953.5989,1953.5989,-0.9277,0.0564,4151.46,2.125,1.1653,763309701.68,5.0,7.7316,0.99518,0.00299,0.000615,0.5712,1.860891,-0.95768,148.5054,-0.9926,0.9946
89000,L2_S2,2,Moderate Damage,1117.5407,1117.5407,-0.9872,0.0384,2353.66,2.1061,1.1578,249779424.88,5.0,7.8162,0.995585,0.002371,0.00063,0.527,1.853754,-0.949872,92.7751,-0.9851,0.9907
89100,L2_S2,2,Moderate Damage,664.3696,664.3696,-0.9977,0.0404,1381.53,2.0795,1.16,88277391.82,5.0,9.184,0.994535,0.002776,0.001626,0.5013,1.811128,-0.908582,81.8222,-0.9635,0.9846
89200,L2_S2,2,Moderate Damage,396.7767,396.7767,-0.9972,0.033,836.86,2.1091,1.1603,31486356.08,5.0,11.4595,0.988128,0.005536,0.005255,0.5266,1.658648,-0.760141,85.5734,-0.9025,0.9509
89300,L2_S2,2,Moderate Damage,240.862,240.862,-0.9612,0.0605,598.03,2.4829,1.1586,11602899.82,5.0,14.0403,0.972864,0.014693,0.012344,0.6595,1.439925,-0.550867,74.6584,-0.7796,0.8794
89400,L2_S2,2,Moderate Damage,150.1866,150.1866,-1.0431,0.1137,303.23,2.019,1.147,4511205.42,5.0,17.1562,0.945845,0.021425,0.03204,0.8702,1.101627,-0.229294,64.8528,-0.6153,0.7595
89500,L2_S2,2,Moderate Damage,93.7096,93.7096,-0.8062,0.0984,202.0,2.1556,1.1734,1756296.0,5.0,18.5565,0.876787,0.059842,0.06243,1.3907,0.780191,0.054792,52.7656,-0.4507,0.4994
89600,L2_S2,2,Moderate Damage,58.6709,58.6709,-0.9793,-0.0735,119.67,2.0397,1.1731,688454.22,5.0,20.8713,0.741127,0.121474,0.134978,2.0667,0.563244,0.18926,41.2398,-0.0804,0.1919
89700,L2_S2,2,Moderate Damage,46.8561,46.8561,-0.644,0.1199,116.67,2.49,1.2088,439098.22,5.0,21.7814,0.629196,0.17571,0.194358,2.7318,0.457912,0.193342,37.6476,-0.0592,0.0898
89800,L2_S2,2,Moderate Damage,42.3716,42.3716,-0.17,-0.1327,119.7,2.825,1.2333,359070.0,5.0,23.236,0.424122,0.255499,0.31909,3.5579,0.29741,0.151343,39.2245,-0.049,0.0429
89900,L2_S2,2,Moderate Damage,42.302,42.302,0.1741,-0.1558,120.86,2.8571,1.2609,357892.08,5.0,24.1668,0.263233,0.317432,0.410536,4.003,0.118072,0.133905,41.688,0.1366,-0.0258
90000,L2_S2,2,Moderate Damage,5093.6395,5093.6395,16.5995,-1.8023,35511.575,6.9717,3.0267,5189032754.875,5.5,23.6246,0.467204,0.145687,0.38527,3.9936,0.13702,0.453646,4446.051,-0.1364,-0.3654
90100,L2_S2,2,Moderate Damage,6829.028,6829.028,3.6534,-0.7277,35363.665,5.1784,1.4957,9327124620.555,5.0,22.8122,0.700555,0.083274,0.214419,2.7547,0.301692,0.462193,5067.6058,-0.3371,-0.0495
90200,L2_S2,2,Moderate Damage,5263.5128,5263.5128,-0.9449,-0.0064,11152.65,2.1189,1.1653,5540913415.5,5.0,6.9585,0.993101,0.004022,0.000382,0.9405,1.884397,-0.977236,234.2601,-0.9296,0.9932
90300,L2_S2,2,Moderate Damage,3070.7576,3070.7576,-0.9499,0.0029,6480.02,2.1102,1.1636,1885910503.92,5.0,10.3314,0.988018,0.009121,0.002392,0.6533,1.874622,-0.969698,183.9372,-0.9932,0.9957
90400,L2_S2,2,Moderate Damage,1783.2177,1783.2177,-0.8854,0.0512,3943.71,2.2116,1.1691,635973059.18,5.0,10.7983,0.985873,0.011528,0.002522,0.5971,1.838544,-0.937469,175.8474,-0.9858,0.9925
90500,L2_S2,2,Moderate Damage,1021.3326,1021.3326,-0.9231,0.0534,2219.19,2.1728,1.168,208624056.78,5.0,10.964,0.988455,0.008484,0.00299,0.5492,1.825702,-0.921945,114.5952,-0.9741,0.9867
90600,L2_S2,2,Moderate Damage,608.216,608.216,-0.9631,0.0465,1295.52,2.13,1.1637,73985337.92,5.0,10.1335,0.98983,0.007791,0.002227,0.4982,1.820089,-0.919295,69.6294,-0.9584,0.984
90700,L2_S2,2,Moderate Damage,364.128,364.128,-0.954,0.0656,789.48,2.1681,1.1624,26517833.92,5.0,11.4621,0.988233,0.007353,0.003691,0.5167,1.721414,-0.823095,64.5104,-0.8999,0.9488
90800,L2_S2,2,Moderate Damage,216.9093,216.9093,-0.9986,-0.0245,449.52,2.0724,1.1558,9409929.92,5.0,13.9368,0.974754,0.012489,0.011924,0.6611,1.398571,-0.508474,68.2356,-0.7211,0.8215
90900,L2_S2,2,Moderate Damage,134.1299,134.1299,-0.954,-0.0557,285.47,2.1283,1.169,3598163.82,5.0,16.4851,0.938542,0.030265,0.029563,0.9294,1.029927,-0.164133,60.9363,-0.4902,0.6212
91000,L2_S2,2,Moderate Damage,86.4176,86.4176,-0.5,0.2272,242.97,2.8116,1.212,1493599.82,5.0,19.7464,0.849198,0.078726,0.071814,1.4556,0.711728,0.09899,50.7269,-0.3045,0.5478
91100,L2_S2,2,Moderate Damage,58.3275,58.3275,-0.4201,0.2156,156.62,2.6852,1.2258,680419.12,5.0,21.2873,0.655502,0.178625,0.160873,2.4873,0.474099,0.199094,44.7626,-0.1732,0.3196
91200,L2_S2,2,Moderate Damage,48.2674,48.2674,-0.4319,-0.0156,121.51,2.5174,1.2359,465947.98,5.0,22.2312,0.475105,0.264675,0.251422,3.2497,0.344776,0.179161,42.3867,-0.0457,0.0549
91300,L2_S2,2,Moderate Damage,43.4693,43.4693,-0.4901,-0.1169,110.14,2.5337,1.2246,377916.08,5.0,23.1182,0.34376,0.304089,0.340906,3.7777,0.23527,0.129527,41.3328,0.056,0.0816
91400,L2_S2,2,Moderate Damage,37.3032,37.3032,-0.4164,-0.0258,100.41,2.6917,1.2346,278306.38,5.0,23.3064,0.206482,0.387381,0.404156,4.0539,0.128191,-0.003339,37.0595,0.0607,0.1069
91500,L2_S2,2,Moderate Damage,4901.9623,4901.9623,46.687,-3.9095,47452.31,9.6803,3.8273,4805846948.78,49.5,26.2942,0.274513,0.179502,0.543617,4.1176,-0.023857,0.514108,4284.1796,-0.6073,0.2342
91600,L2_S2,2,Moderate Damage,7599.3679,7599.3679,6.8065,-1.0215,47557.71,6.2581,1.5864,11550078639.18,5.0,23.7618,0.715417,0.060538,0.223017,2.6284,0.225024,0.572275,5352.921,-0.6697,0.391
91700,L2_S2,2,Moderate Damage,6737.3588,6737.3588,-0.9255,-0.0175,15193.24,2.2551,1.1664,9078400636.48,5.0,11.3578,0.979868,0.014349,0.004884,1.0537,1.844189,-0.932852,591.8444,-0.9148,0.9823
91800,L2_S2,2,Moderate Damage,3948.0056,3948.0056,-0.9071,-0.0451,8580.05,2.1733,1.1693,3117349667.5,5.0,10.8265,0.985002,0.012244,0.002715,0.703,1.884578,-0.979147,169.0937,-0.997,0.996
91900,L2_S2,2,Moderate Damage,2270.1275,2270.1275,-0.9132,-0.0468,4800.66,2.1147,1.1647,1030695744.88,5.0,9.1273,0.991842,0.004974,0.001411,0.6554,1.860979,-0.957776,175.2198,-0.9914,0.9944
92000,L2_S2,2,Moderate Damage,1303.4702,1303.4702,-0.9408,-0.0411,2811.53,2.157,1.1624,339806919.82,5.0,8.9165,0.993877,0.003704,0.001277,0.5837,1.851493,-0.946987,117.9669,-0.9804,0.9905
92100,L2_S2,2,Moderate Damage,760.9652,760.9652,-1.0197,-0.0358,1569.12,2.062,1.1544,115813605.12,5.0,8.5853,0.994831,0.002892,0.001039,0.4843,1.830583,-0.92788,80.7072,-0.9706,0.9873
92200,L2_S2,2,Moderate Damage,460.0337,460.0337,-1.0343,-0.0413,955.41,2.0768,1.153,42326206.38,5.0,10.2941,0.992368,0.003661,0.002777,0.4953,1.738337,-0.837152,79.5554,-0.9141,0.972
92300,L2_S2,2,Moderate Damage,276.9594,276.9594,-0.9518,-0.1065,592.4,2.1389,1.1657,15341304.0,5.0,13.2501,0.978525,0.011058,0.009337,0.6362,1.470333,-0.576577,82.4786,-0.8092,0.92
92400,L2_S2,2,Moderate Damage,168.6521,168.6521,-0.9972,-0.0744,365.57,2.1676,1.168,5688703.02,5.0,17.006,0.950224,0.020664,0.029096,0.8123,1.079854,-0.202764,73.4866,-0.7227,0.7942
92500,L2_S2,2,Moderate Damage,107.1709,107.1709,-0.748,-0.1658,310.47,2.897,1.1854,2297119.82,5.0,18.3336,0.896,0.043887,0.05897,1.1848,0.890257,-0.04584,56.2009,-0.4845,0.5908
92600,L2_S2,2,Moderate Damage,72.4243,72.4243,-0.3376,-0.1792,221.92,3.0642,1.2151,1049054.72,5.0,20.4319,0.788874,0.08309,0.126379,1.7457,0.668577,0.089279,49.3341,-0.2515,0.3249
92700,L2_S2,2,Moderate Damage,55.4655,55.4655,0.0161,-0.0776,174.49,3.1459,1.2586,615283.98,5.0,22.4917,0.599834,0.147672,0.244256,2.7145,0.395692,0.224949,46.4973,-0.0936,0.2522
92800,L2_S2,2,Moderate Damage,44.024,44.024,0.857,-0.177,141.83,3.2217,1.3028,387622.22,5.0,23.4625,0.349757,0.279202,0.365762,3.6667,0.249682,0.091616,42.2693,-0.0431,0.1829
92900,L2_S2,2,Moderate Damage,41.6267,41.6267,0.1364,-0.1787,139.47,3.3505,1.2561,346555.82,5.0,22.7135,0.308564,0.3022,0.344068,3.7703,0.282801,0.066947,39.6388,-0.0165,0.0991
93000,L2_S2,2,Moderate Damage,4972.466,4972.466,13.3649,-0.8914,33379.675,6.7129,2.5891,4945083679.875,5.0,21.0709,0.672178,0.105362,0.216902,3.5509,0.303314,0.443367,3787.1771,-0.5593,-0.1605
93100,L2_S2,2,Moderate Damage,7454.4165,7454.4165,1.2329,-0.3251,33192.265,4.4527,1.4308,11113665090.955,5.0,20.1962,0.853636,0.049049,0.096968,2.0472,0.525552,0.318668,4559.5364,-0.5904,0.2403
93200,L2_S2,2,Moderate Damage,6397.1545,6397.1545,-0.9407,-0.0164,14017.63,2.1912,1.1636,8184717256.62,5.0,6.865,0.99408,0.003197,0.000444,0.9754,1.869426,-0.962583,448.9373,-0.8734,0.9911
93300,L2_S2,2,Moderate Damage,3687.2142,3687.2142,-0.97,-0.0156,7745.3,2.1006,1.1633,2719109766.0,5.0,9.4244,0.990202,0.006994,0.001632,0.6773,1.876424,-0.971247,210.981,-0.9954,0.9956
93400,L2_S2,2,Moderate Damage,2125.6013,2125.6013,-0.9229,0.0179,4483.51,2.1093,1.1683,903636155.98,5.0,10.4365,0.98692,0.010314,0.002395,0.7051,1.872532,-0.967653,135.6785,-0.9923,0.9948
93500,L2_S2,2,Moderate Damage,1229.785,1229.785,-0.9126,0.0426,2785.93,2.2654,1.1658,302474219.02,5.0,11.2909,0.986605,0.010221,0.003097,0.5823,1.853206,-0.948896,104.7435,-0.9821,0.9915
93600,L2_S2,2,Moderate Damage,725.9921,725.9921,-1.0014,0.0364,1492.99,2.0565,1.162,105412911.98,5.0,9.9435,0.991575,0.006507,0.001666,0.489,1.84214,-0.940514,70.9477,-0.9727,0.9861
93700,L2_S2,2,Moderate Damage,441.1905,441.1905,-0.9928,0.0276,943.73,2.1391,1.1578,38929813.42,5.0,10.5536,0.989038,0.007447,0.002751,0.4864,1.758292,-0.860148,68.4251,-0.9191,0.9633
93800,L2_S2,2,Moderate Damage,271.1559,271.1559,-1.0132,-0.0059,589.74,2.1749,1.1575,14705106.48,5.0,12.8479,0.980746,0.012451,0.006671,0.6186,1.534572,-0.645172,70.4687,-0.8231,0.9102
93900,L2_S2,2,Moderate Damage,165.2866,165.2866,-0.9243,0.1015,385.56,2.3327,1.1762,5463929.28,5.0,15.5263,0.953606,0.023587,0.022638,0.7963,1.181174,-0.30274,64.0198,-0.6962,0.7701
94000,L2_S2,2,Moderate Damage,103.3114,103.3114,-0.6296,0.0185,256.99,2.4875,1.2137,2134647.98,5.0,17.773,0.904103,0.036494,0.056785,1.2647,0.856745,-0.016492,55.1181,-0.4921,0.5683
94100,L2_S2,2,Moderate Damage,68.1885,68.1885,-0.547,0.1219,167.57,2.4575,1.2147,929935.02,5.0,20.5583,0.760595,0.104012,0.133056,2.0579,0.557623,0.178652,47.6906,-0.3215,0.2559
94200,L2_S2,2,Moderate Damage,52.8522,52.8522,-0.5597,-0.0289,127.85,2.419,1.2245,558671.5,5.0,22.35,0.492281,0.230175,0.266234,3.1783,0.340308,0.22296,45.4988,-0.2486,0.0299
94300,L2_S2,2,Moderate Damage,42.4867,42.4867,-0.4904,0.0636,107.2,2.5231,1.2138,361024.0,5.0,23.821,0.375392,0.280014,0.340214,3.5239,0.229988,0.193255,39.4243,-0.1509,0.0683
94400,L2_S2,2,Moderate Damage,37.7487,37.7487,-0.0324,0.3044,128.23,3.3969,1.2223,284993.42,5.0,23.151,0.317258,0.271129,0.396681,4.0344,0.192389,0.123039,36.5606,0.0431,0.0212
94500,L2_S2,2,Moderate Damage,3736.6489,3736.6489,131.1774,-9.5283,47512.395,12.7152,6.9246,2792509057.795,49.0,28.0303,0.054391,0.329227,0.614487,4.4068,-0.283971,0.137961,3548.7143,-0.5786,-0.401
94600,L2_S2,2,Moderate Damage,7648.0128,7648.0128,6.5807,-0.9928,47388.045,6.1961,1.6303,11698419826.595,5.0,21.8611,0.75977,0.070965,0.168819,2.599,0.323628,0.476904,5307.9459,-0.5219,0.4
94700,L2_S2,2,Moderate Damage,7709.5735,7709.5735,-0.8579,0.0861,17997.34,2.3344,1.1708,11887504558.88,5.0,16.1819,0.962355,0.011896,0.025678,0.9784,0.907676,-0.015293,3218.4735,-0.5881,0.699
94800,L2_S2,2,Moderate Damage,4446.6968,4446.6968,-0.9611,0.0501,9416.72,2.1177,1.1612,3954622464.32,5.0,9.8923,0.985388,0.011325,0.002281,0.914,1.890395,-0.983697,147.0313,-0.9959,0.9956
94900,L2_S2,2,Moderate Damage,2550.4444,2550.4444,-0.939,0.0301,5414.87,2.1231,1.164,1300953340.62,5.0,7.0038,0.994777,0.002978,0.000365,0.7335,1.874169,-0.968571,153.7815,-0.9947,0.9952
95000,L2_S2,2,Moderate Damage,1457.6397,1457.6397,-0.9401,0.0404,3108.51,2.1326,1.1637,424942727.98,5.0,8.7374,0.994096,0.003771,0.001166,0.6074,1.846024,-0.941989,140.8801,-0.9841,0.9902
95100,L2_S2,2,Moderate Damage,846.3137,846.3137,-1.0471,0.0244,1760.59,2.0803,1.1538,143249390.38,5.0,10.3369,0.990679,0.006463,0.002423,0.5114,1.814595,-0.911543,104.1002,-0.9675,0.9814
95200,L2_S2,2,Moderate Damage,509.8244,509.8244,-1.0274,0.0223,1059.78,2.0787,1.1547,51984174.32,5.0,11.0632,0.986784,0.009946,0.002972,0.5318,1.793916,-0.892835,70.5137,-0.946,0.9709
95300,L2_S2,2,Moderate Damage,306.7801,306.7801,-1.026,-0.0069,641.12,2.0898,1.1535,18822805.12,5.0,13.435,0.97761,0.014897,0.007316,0.5556,1.608836,-0.713911,72.7894,-0.8721,0.9168
95400,L2_S2,2,Moderate Damage,192.9813,192.9813,-1.1276,-0.0042,391.18,2.027,1.1511,7448353.52,5.0,14.8782,0.968221,0.01709,0.01425,0.5861,1.354695,-0.470003,65.8112,-0.7933,0.7979
95500,L2_S2,2,Moderate Damage,121.9752,121.9752,-0.8311,-0.0147,270.42,2.217,1.19,2975588.72,5.0,17.7303,0.920735,0.039903,0.038988,1.0356,0.926706,-0.068246,59.1799,-0.5687,0.639
95600,L2_S2,2,Moderate Damage,73.4749,73.4749,-0.6332,-0.0123,194.81,2.6514,1.1987,1079712.78,5.0,20.9405,0.826984,0.072876,0.099541,1.5615,0.599259,0.19834,46.6093,-0.3263,0.4866
95700,L2_S2,2,Moderate Damage,54.4895,54.4895,-0.3531,-0.0566,137.61,2.5254,1.2473,593821.58,5.0,21.0741,0.679998,0.139945,0.179759,2.4367,0.517195,0.160452,42.2284,-0.1844,0.2536
95800,L2_S2,2,Moderate Damage,45.7086,45.7086,0.3348,0.0069,137.75,3.0137,1.2984,417855.5,5.0,22.5416,0.428889,0.263242,0.304977,3.5151,0.340092,0.068277,42.6506,-0.0493,0.0796
95900,L2_S2,2,Moderate Damage,41.8106,41.8106,0.2946,0.0393,139.5388,3.3374,1.273,349625.9165,5.0,23.0,0.319903,0.301838,0.360698,3.9801,0.238878,0.071556,40.4845,0.0675,-0.0467
96000,L2_S3,2,Moderate Damage,39.4674,39.4674,0.3823,0.3825,129.8688,3.2905,1.2697,311534.4997,5.0,23.6032,0.217838,0.328946,0.400861,4.109,0.139305,0.115881,38.1108,0.1451,-0.1637
96100,L2_S3,2,Moderate Damage,35.6228,35.6228,0.6164,0.3567,133.37,3.744,1.2694,253796.62,26.5,24.1322,0.181782,0.300011,0.487003,4.1831,0.050465,0.089195,35.492,0.0359,-0.0918
96200,L2_S3,2,Moderate Damage,35.7021,35.7021,-0.1833,-0.1131,98.51,2.7592,1.2375,254927.98,1.0,24.3596,0.204954,0.331931,0.46017,4.1523,0.078532,0.020555,35.7496,-0.0777,-0.0317
96300,L2_S3,2,Moderate Damage,39.1696,39.1696,0.0155,0.0117,104.84,2.6766,1.2454,306850.88,44.5,23.3465,0.187753,0.374443,0.42385,4.1907,0.131469,-0.002758,38.889,0.036,0.0151
96400,L2_S3,2,Moderate Damage,35.6759,35.6759,0.4722,-0.0012,103.26,2.8944,1.2899,254554.48,0.5,23.7957,0.139113,0.40929,0.405808,4.2786,0.116371,0.030695,35.4872,0.0637,0.0616
96500,L2_S3,2,Moderate Damage,35.2829,35.2829,0.0192,-0.3002,105.19,2.9813,1.2775,248976.78,0.5,24.4873,0.100202,0.397858,0.446297,4.165,0.086461,-0.033439,35.2667,-0.1391,0.0537
