time_unit,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,acc_mag,mean_ax,std_ax,rms_ax,min_ax,max_ax,range_ax,mean_ay,std_ay,rms_ay,min_ay,max_ay,range_ay,mean_az,std_az,rms_az,min_az,max_az,range_az,mean_acc_mag,std_acc_mag,rms_acc_mag,energy_acc_mag
27618,192,-392,15240,-130,104,-111,15246.2496372059,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27619,168,-404,15264,-110,96,-128,15270.269676728,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27620,84,-400,15276,-116,85,-119,15281.4669452903,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27621,172,-380,15216,-160,105,-111,15221.7160661996,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27622,176,-396,15100,-123,71,-134,15106.216998309,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27623,104,-264,15156,-131,95,-95,15158.6558770888,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27624,148,-212,15152,-131,90,-95,15154.2057528595,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27625,116,-356,15120,-141,92,-124,15124.6352683296,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27626,256,-352,15084,-148,109,-115,15090.2781949174,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27627,64,-384,15092,-124,102,-103,15097.0201033184,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27628,116,-444,15164,-114,82,-126,15170.9422251883,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27629,192,-404,15060,-130,69,-100,15066.6412979137,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27630,32,-328,15284,-116,89,-112,15287.5525837199,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27631,288,-320,15192,-130,98,-126,15198.0988284719,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27632,136,-392,15216,-114,95,-98,15221.6561516807,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27633,184,-256,15160,-135,87,-93,15163.2777459229,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27634,212,-328,15196,-127,79,-102,15201.0178606566,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27635,144,-296,15164,-156,96,-97,15167.5722513526,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27636,128,-336,15204,-122,86,-112,15208.2509184982,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27637,128,-372,15052,-134,83,-89,15057.1402331253,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27638,204,-340,15156,-141,95,-104,15161.1857056102,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27639,116,-340,15140,-119,87,-127,15144.2614874414,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27640,168,-392,15196,-119,83,-102,15201.9835547865,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27641,176,-396,15220,-117,85,-117,15226.1680011748,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27642,140,-404,15224,-127,88,-119,15230.0030203543,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27643,112,-412,15224,-137,102,-120,15229.985686139,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27644,228,-308,15192,-126,101,-103,15196.8323015028,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27645,244,-260,15096,-102,124,-117,15100.210329661,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27646,144,-416,15152,-109,80,-98,15158.3935824348,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27647,128,-416,15156,-120,88,-97,15162.2483820837,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27648,92,-316,15124,-137,78,-101,15127.5806393488,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27649,208,-252,15164,-132,98,-121,15167.5200346003,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27650,180,-348,15208,-141,70,-117,15213.045980342,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27651,112,-440,15136,-126,91,-103,15142.808193991,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27652,188,-316,15196,-136,112,-120,15200.447888138,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27653,180,-404,15080,-125,72,-101,15086.4845474352,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27654,144,-416,15044,-120,82,-105,15050.4394620224,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27655,152,-384,15200,-121,80,-107,15205.6094912371,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27656,168,-388,15120,-136,98,-120,15125.9104849923,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27657,180,-392,15112,-158,101,-112,15118.1549138776,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27658,124,-300,15116,-120,111,-96,15119.4851764205,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27659,104,-292,15172,-118,89,-105,15175.1660287458,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27660,168,-376,15132,-154,74,-143,15137.6029806571,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27661,160,-336,15132,-150,105,-127,15136.5755704519,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27662,112,-300,15168,-131,88,-97,15171.3798976889,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27663,196,-388,15288,-128,84,-107,15294.1787618688,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27664,180,-368,14924,-121,113,-92,14929.6215625179,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27665,160,-360,15188,-147,102,-102,15193.1084377095,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27666,196,-428,14996,-103,89,-91,15003.3868176489,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27667,196,-392,15196,-124,83,-111,15202.3187705034,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27668,236,-272,15088,-144,104,-137,15092.2968430918,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27669,264,-348,15120,-130,109,-97,15126.3082078873,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27670,100,-308,15200,-118,132,-122,15203.4490823629,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27671,172,-344,15024,-124,114,-98,15028.9219839615,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27672,228,-380,15216,-126,66,-102,15222.4518393063,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27673,156,-420,15152,-130,103,-99,15158.6226287219,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27674,56,-316,15072,-124,85,-123,15075.4162794929,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27675,32,-288,14988,-108,102,-114,14990.8009125597,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27676,168,-336,15104,-127,113,-102,15108.6708879372,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27677,260,-404,15084,-136,81,-110,15091.6490815285,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27678,152,-332,15016,-132,99,-119,15020.4388750795,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27679,212,-344,15192,-136,76,-95,15197.372930872,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27680,276,-268,14968,-105,63,-104,14972.9430640739,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27681,172,-344,15040,-108,94,-115,15044.9167495204,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27682,156,-308,15012,-122,73,-123,15015.9696323614,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27683,132,-316,15040,-110,73,-143,15043.8984309254,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27684,208,-348,15216,-129,89,-120,15221.4001984049,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27685,176,-340,15112,-131,94,-110,15116.8488779904,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27686,156,-292,15076,-104,72,-106,15079.6344783287,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27687,180,-304,15180,-135,91,-120,15184.1106423788,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27688,160,-340,15132,-129,100,-103,15136.664890259,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27689,84,-300,15160,-122,86,-110,15163.2007175266,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27690,92,-384,15160,-124,75,-83,15165.1416083069,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27691,176,-400,15136,-147,115,-101,15142.3073539009,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27692,212,-288,15140,-124,106,-96,15144.2229249308,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27693,124,-292,15168,-129,93,-118,15171.3171478287,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27694,168,-356,15128,-123,110,-104,15133.12076209,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27695,112,-416,15140,-107,96,-112,15146.1282181289,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27696,228,-380,15220,-135,95,-97,15226.4501444033,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27697,116,-348,15236,-120,61,-92,15240.4152174408,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27698,116,-368,15144,-114,75,-92,15148.9146805968,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27699,68,-412,15152,-104,90,-117,15157.7528677571,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27700,196,-336,15068,-145,96,-95,15073.0201353279,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27701,236,-304,15224,-114,102,-106,15228.8636476922,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27702,208,-376,15092,-99,83,-95,15098.1159089471,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27703,228,-340,15108,-134,84,-120,15113.5451830469,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27704,252,-268,15140,-124,103,-100,15144.4685611612,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27705,148,-356,15136,-110,105,-120,15140.909351819,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27706,132,-408,15040,-112,96,-112,15046.1120559432,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27707,132,-288,15144,-122,99,-126,15147.3134251589,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27708,140,-404,15088,-135,102,-123,15094.0571086769,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27709,152,-464,15116,-112,89,-104,15123.883628222,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27710,148,-252,15084,-115,85,-113,15086.83081366,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27711,136,-432,14988,-152,104,-114,14994.841246242,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27712,180,-336,15224,-119,96,-99,15228.7711913995,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27713,160,-348,15168,-155,124,-99,15172.8351997904,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27714,216,-352,15112,-123,101,-121,15117.642144197,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27715,116,-456,15156,-131,92,-100,15163.3020150626,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27716,168,-376,15208,-128,117,-114,15213.5749907772,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27717,128,-336,15132,-133,85,-109,15136.2711392205,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27718,268,-468,15096,-123,94,-115,15105.6302086341,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27719,204,-360,15100,-139,84,-125,15105.6683400636,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27720,136,-376,15196,-125,80,-113,15201.2594215085,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27721,136,-332,15044,-120,103,-121,15048.2775094029,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27722,92,-372,15308,-122,79,-97,15312.7956951041,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27723,128,-448,14992,-120,72,-103,14999.2383806645,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27724,220,-324,15288,-114,95,-90,15293.0153991945,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27725,180,-368,15112,-125,62,-87,15117.5516536243,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27726,88,-364,15088,-125,96,-96,15092.6466863834,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27727,124,-284,15056,-139,77,-100,15059.1888227753,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27728,140,-368,15124,-110,94,-92,15129.1242310981,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27729,164,-428,15168,-145,78,-108,15174.9235253427,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27730,136,-364,14960,-133,81,-132,14965.0456731679,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27731,64,-356,15012,-138,100,-117,15016.3569483414,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27732,176,-396,15056,-136,74,-122,15062.2351594974,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27733,144,-456,15136,-128,89,-114,15143.5520271831,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27734,92,-272,15100,-121,94,-95,15102.729819473,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27735,76,-272,15172,-129,89,-137,15174.6282985779,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27736,204,-308,15156,-127,98,-111,15160.5018386596,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27737,164,-376,15132,-117,83,-104,15137.5591163173,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27738,140,-356,15056,-117,63,-112,15060.8589396488,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27739,224,-420,15152,-138,71,-113,15159.4749249438,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27740,176,-292,15048,-135,114,-136,15051.8618117494,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27741,172,-348,15136,-127,101,-99,15140.9769830087,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27742,224,-444,15272,-125,93,-109,15280.0947641041,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27743,108,-404,15108,-138,91,-112,15113.7865540043,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27744,192,-320,15096,-134,65,-130,15100.6119081314,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27745,164,-364,15060,-127,97,-110,15065.2909696428,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27746,216,-496,15224,-134,89,-90,15233.6091586991,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27747,164,-328,15244,-121,102,-115,15248.4102777962,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27748,92,-332,15072,-141,59,-120,15075.9368531445,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27749,216,-320,15176,-119,83,-107,15180.9101176445,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27750,176,-364,15060,-124,123,-127,15065.4263796283,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27751,92,-304,15116,-109,94,-95,15119.3364933783,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27752,112,-312,15108,-120,71,-124,15111.6363111345,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27753,120,-324,15140,-112,73,-107,15143.9418910665,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27754,180,-372,15188,-155,90,-116,15193.6212931612,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27755,184,-376,15168,-145,103,-86,15173.77527183,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27756,208,-364,15140,-122,90,-123,15145.8033791542,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27757,132,-344,15080,-130,132,-98,15084.5006546455,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27758,196,-400,15084,-135,78,-112,15090.5756020107,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27759,228,-316,15208,-149,55,-134,15212.9912903413,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27760,236,-440,15152,-118,93,-116,15160.2242727474,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27761,236,-332,15024,-133,97,-118,15029.520817378,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27762,192,-436,15228,-149,111,-106,15235.4502394908,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27763,224,-264,15224,-143,94,-124,15227.9364327541,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27764,128,-460,15076,-128,103,-101,15083.5592616597,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27765,144,-300,15072,-118,83,-129,15075.6731193005,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27766,140,-420,15148,-119,95,-106,15154.4681199968,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27767,220,-404,15008,-117,90,-101,15015.0484514703,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27768,136,-360,15120,-131,86,-118,15124.8965616298,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27769,168,-404,15076,-130,85,-113,15082.3478278417,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27770,164,-380,15092,-125,100,-114,15097.6739930361,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27771,72,-392,15152,-138,79,-112,15157.2409098754,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27772,84,-336,15112,-146,100,-116,15115.9682455343,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27773,180,-296,15004,-118,80,-90,15007.9989339019,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27774,120,-364,15312,-132,92,-108,15316.7960096098,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27775,204,-320,15232,-118,108,-99,15236.7266825916,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27776,140,-320,15032,-161,112,-138,15036.0574619812,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27777,148,-352,15148,-121,113,-93,15152.8120162563,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27778,148,-288,15176,-123,85,-130,15179.4540086263,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27779,92,-396,15072,-123,111,-87,15077.4820178968,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27780,84,-412,15164,-134,120,-129,15169.8284762881,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27781,200,-388,15160,-129,86,-76,15166.2831306817,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27782,172,-448,15216,-122,101,-133,15223.5654168135,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27783,216,-368,15068,-133,98,-113,15074.0407323319,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27784,152,-376,15040,-111,81,-131,15045.4670914532,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27785,132,-344,15140,-109,78,-102,15144.4828237877,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27786,160,-264,15112,-117,82,-109,15115.1526621467,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27787,228,-388,15112,-131,93,-130,15118.6994149629,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27788,172,-340,15076,-122,67,-113,15080.8143016218,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27789,160,-332,15036,-129,107,-102,15040.515948597,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27790,268,-380,15100,-119,88,-120,15107.1580384929,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27791,208,-336,15264,-112,93,-102,15269.1144471446,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27792,168,-412,15156,-122,89,-107,15162.529604258,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27793,92,-364,15212,-109,56,-110,15216.6324789685,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27794,136,-400,15148,-121,57,-87,15153.8905895483,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27795,88,-332,15128,-124,89,-110,15131.8984929189,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27796,228,-384,15160,-131,104,-141,15166.5764099879,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27797,140,-380,15000,-116,85,-112,15005.4656708814,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27798,172,-312,15172,-140,104,-90,15176.1823921565,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27799,148,-292,15292,-124,95,-106,15295.5036530348,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27800,56,-360,15088,-119,79,-101,15092.398086454,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27801,192,-392,15096,-134,126,-98,15102.3092273996,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27802,216,-332,15208,-126,71,-103,15213.1569373355,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27803,88,-288,15140,-142,81,-115,15142.9946840115,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27804,240,-440,15272,-135,99,-126,15280.2219879163,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27805,168,-296,15176,-123,98,-69,15179.816072667,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
27806,260,-316,15076,-133,71,-107,15081.5527052091,Err:502,Err:502,Err:502,Err:502,Err:502,,,,,,,,,,,,,,,,,
