time,ax,ay,az,gx,gy,gz,sw420
23:58:03:034,²ax,ay,az,gx,gy,gz,sw420
00:33:31:604,-508,-460,13456,-158,58,-118,0
00:33:31:857,1800,3356,8424,-157,-423,-328,0
00:33:32:112,-5552,-5488,4760,-926,-166,-574,0
00:33:32:363,-2516,-296,12984,-163,-748,-83,1
00:33:32:613,-356,576,12000,-56,-182,-107,0
00:33:32:866,-288,-1900,9364,-239,-99,-54,0
00:33:33:117,3152,2584,21556,944,436,-19,0
00:33:33:373,4924,-1712,15900,-469,-1179,-63,1
00:33:33:622,668,-12,16120,-292,991,-143,0
00:33:33:876,-592,-444,16072,-117,190,-142,0
00:33:34:125,920,368,18716,136,857,-139,0
00:33:34:383,1612,-676,17364,-1517,1677,-473,0
00:33:34:636,-2600,-7036,31876,-1237,-945,-99,1
00:33:34:885,-572,-468,14764,-138,-47,-112,0
00:33:35:142,-1324,-2016,17828,-152,-1407,-226,0
00:33:35:390,-2172,-2812,16876,543,134,-33,0
00:33:35:643,-4184,-2460,23764,389,500,-204,0
00:33:35:893,-128,-44,14072,-300,658,-157,0
00:33:36:147,-720,-312,15160,-123,203,-139,0
00:33:36:396,372,1328,25060,2166,624,-5,0
00:33:36:652,388,-24,24932,-1124,2675,-1031,0
00:33:36:906,-3372,3944,5432,-1256,1614,-222,1
00:33:37:156,-1788,-1232,20820,-103,-9,138,1
00:33:37:408,-232,-444,15016,-183,495,-158,1
00:33:37:660,-216,-36,14436,-259,398,-129,1
00:33:37:916,-5356,4400,23708,-700,-6365,-307,1
00:33:38:166,6924,-5180,32767,1100,701,-29,1
00:33:38:417,1812,3948,9444,-199,290,-208,0
00:33:38:670,-708,-568,14376,-173,-95,-123,0
00:33:38:920,-1352,-356,15104,-142,91,39,0
00:33:39:177,-1620,-636,17940,-481,-135,-177,0
00:33:39:425,744,-628,4008,-619,1239,-16,0
00:33:39:674,2796,-384,4612,83,1889,5,0
00:33:39:931,-1528,528,16508,-258,652,-40,0
00:33:40:184,-880,-340,14948,-130,131,-127,0
00:33:40:438,-636,3760,16584,-424,-1405,-269,0
00:33:40:688,-648,-844,15308,-666,128,-78,1
00:33:40:942,-2272,-204,19588,-593,173,-187,0
00:33:41:194,-2764,6552,8140,-580,-1362,145,1
00:33:41:445,-724,-620,16204,49,-464,-132,0
00:33:41:698,-836,-224,14288,-124,133,-131,1
00:33:41:945,84,224,9004,973,-172,-132,1
00:33:42:203,-1164,-912,27452,3792,-825,271,1
00:33:42:456,-1316,-1948,18828,-255,-55,-129,0
00:33:42:704,68,-2200,17264,-159,4123,27,0
00:33:42:960,1956,3892,25716,333,2747,-1101,1
00:33:43:205,-160,908,6600,380,140,7,0
00:33:43:461,-724,-224,14420,-95,210,-111,1
00:33:43:719,-1200,10232,18200,-1986,1668,-951,1
00:33:43:965,-620,-24,15132,-270,91,-523,1
00:33:44:220,-3436,-5580,15412,406,-3390,148,1
00:33:44:470,-940,-348,13600,-281,79,-119,0
00:33:44:723,-1960,812,16588,808,-2084,-89,0
00:33:44:975,684,-4524,16888,-524,-151,-40,1
00:33:45:223,1056,448,13484,34,-95,81,0
00:33:45:478,92,-1708,19464,-863,1670,26,0
00:33:45:735,-4028,-1872,14648,1675,-1647,262,1
00:33:45:986,16,-1908,13712,-1311,-1766,669,0
00:33:46:236,-980,-388,15756,-90,-28,-113,0
00:33:46:489,5260,148,11788,-992,1419,-295,1
00:33:46:740,148,-136,14872,-154,390,-298,0
00:33:46:994,-2304,1476,15232,-494,267,-85,1
00:33:47:245,4152,-1000,17268,-30,-686,61,0
00:33:47:500,3372,-2708,-900,-1827,-2560,40,1
00:33:47:753,-1456,2432,-232,-133,-2308,-425,1
00:33:48:004,-684,1200,5704,-1285,-324,-292,0
00:33:48:257,-1228,-276,16440,-361,466,-159,0
00:33:48:510,-4184,-8624,25356,1403,2535,152,1
00:33:48:759,-2256,-1180,4168,-46,75,-174,1
00:33:49:012,-352,-1760,13164,765,183,119,0
00:33:49:264,-692,-256,14512,-161,210,-60,0
00:33:49:519,-2472,4316,13868,-1147,656,-182,0
00:33:49:770,-1680,-648,14620,-170,-23,-129,0
00:33:50:022,-1168,-472,16104,-227,17,-127,1
00:33:50:275,2620,-3720,32767,-691,-130,287,1
00:33:50:525,4788,680,15420,140,176,-214,1
00:33:50:782,2412,-3928,13252,-2988,-327,-362,0
00:33:51:032,3952,2192,13680,-102,-3166,913,1
00:33:51:282,-1416,-36,15324,-237,169,-94,0
00:33:51:534,652,416,15884,-658,335,-141,0
00:33:51:790,-3420,5944,2664,-560,-1192,-173,1
00:33:52:040,676,-656,15908,-920,-131,-226,0
00:33:52:294,-660,-160,15012,-166,-380,-151,0
00:33:52:548,-2092,-1680,19508,-111,-230,-139,0
00:33:52:794,-24,80,14272,-126,-251,-81,0
00:33:53:050,-2548,-816,22732,1056,699,-70,1
00:33:53:302,-972,-912,15144,46,-271,-215,0
00:33:53:554,-432,-332,16168,12,-463,-123,0
00:33:53:804,-272,188,13992,22,146,-131,0
00:33:54:063,-568,-6496,9788,-2115,-2144,-304,1
00:33:54:316,-2168,-3016,22380,-3095,1674,-325,1
00:33:54:564,-3580,-2132,18344,178,-63,-65,1
00:33:54:815,-1828,332,15392,-321,-788,83,0
00:33:55:068,-744,-396,14996,-139,63,-105,0
00:33:55:324,-1904,-5036,13840,512,-2795,-164,1
00:33:55:575,3248,7084,24008,1401,-1265,-59,1
00:33:55:827,-1308,1668,12680,466,-887,-123,1
00:33:56:081,-2208,-3296,13520,-592,1212,-270,0
00:33:56:332,-2412,4456,-1504,-671,968,-304,0
00:33:56:581,-1112,-20,13372,-46,65,-125,1
00:33:56:836,-728,-280,15128,-110,171,-108,0
00:33:57:088,-428,2116,21376,-28,1407,-122,0
00:33:57:341,-356,-1028,5548,-577,1057,-190,1
00:33:57:598,-3716,-7036,16292,-1806,-2144,-295,1
00:33:57:845,376,-4340,15732,1366,1738,-16,0
00:33:58:096,-2308,-1908,16188,869,26,-50,0
00:33:58:350,-488,-496,15828,-202,-56,-139,0
00:33:58:599,-716,-900,18400,291,27,-82,0
00:33:58:859,-3892,-4080,11480,-1251,-681,-785,1
00:33:59:110,-1820,-2004,10860,-274,-570,-281,1
00:33:59:356,-828,312,13684,-4,174,-112,0
00:33:59:610,-872,60,13696,-193,-19,-143,0
00:33:59:864,-4856,1512,5588,-393,1016,-60,1
00:34:00:116,2132,-332,13024,-312,2055,852,1
00:34:00:369,-1336,-544,16696,-162,268,-143,0
00:34:00:625,-2760,-4116,17424,1497,-1371,-222,1
00:34:00:873,5572,3148,19324,888,1268,-183,1
00:34:01:125,20,14040,11832,-962,2499,-363,1
00:34:01:377,-504,-276,17796,948,2854,-94,1
00:34:01:627,404,-1168,15772,-37,130,-2,0
00:34:01:881,-844,-212,15488,-258,54,-107,0
00:34:02:134,-324,-16,13136,-247,260,-108,1
00:34:02:387,-648,-552,14268,-237,-97,-118,0
00:34:02:641,-436,-212,11796,-326,-437,-128,0
00:34:02:894,4660,3080,-12920,-2331,819,-336,1
00:34:03:146,-1032,-404,15304,-368,-241,-120,1
00:34:03:395,-752,-296,15132,-194,33,-119,0
00:34:03:647,-908,-740,16976,-60,305,-98,1
00:34:03:900,420,1080,23060,-580,474,-136,1
00:34:04:150,1692,560,15048,774,-895,45,0
00:34:04:406,-764,-328,15484,-159,-418,-128,0
00:34:04:658,-428,-216,14912,-227,247,-142,0
00:34:04:911,-248,-1068,13756,-255,619,-128,0
00:34:05:162,-720,-632,16136,270,-777,-118,0
00:34:05:414,-188,648,15356,-191,413,-113,0
00:34:05:664,-156,376,16944,-140,130,92,0
00:34:05:919,-1016,-612,14964,-60,-210,64,0
00:34:06:175,13516,5936,31052,358,-8599,-1845,1
00:34:06:425,-472,-692,16220,-192,-548,-140,0
00:34:06:677,-1464,560,13740,-118,-115,-92,0
00:34:06:926,220,-4,15020,-412,-3967,44,1
00:34:07:181,-604,656,18016,-193,-435,-185,0
00:34:07:437,-3368,-2512,29944,-40,-2367,-430,1
00:34:07:684,-448,180,14520,18,-110,-114,0
00:34:07:936,-480,-28,15048,-115,262,-83,0
00:34:08:190,-932,-200,14880,-71,-182,-138,0
00:34:08:442,-2228,520,6784,1560,-746,249,0
00:34:08:695,-296,-168,17292,-254,-32,-102,0
00:34:08:947,-72,-688,14432,-258,473,-146,0
00:34:09:203,3672,10128,19820,-593,-2286,-397,0
00:34:09:455,-2124,-1424,22172,-146,2098,-197,0
00:34:09:703,-176,80,15668,-121,-234,-190,0
00:34:09:958,-500,-4996,5460,-1054,219,-227,0
00:34:10:210,1060,3592,6216,-1643,-292,-219,1
00:34:10:458,612,268,13624,44,-385,-115,1
00:34:10:714,-628,-128,15292,-168,-45,-122,0
00:34:10:963,-448,632,15996,-82,62,-129,0
00:34:11:222,-1212,-1544,16668,-740,1158,-640,1
00:34:11:473,-1844,6836,29496,-1341,561,-169,0
00:34:11:726,-1772,-1392,13404,-293,416,-208,0
00:34:11:976,-1232,-116,9552,379,-548,-181,0
00:34:12:228,-1040,1260,7924,-551,-435,-54,0
00:34:12:479,-348,340,12824,-224,249,-81,0
00:34:12:731,-388,-188,14112,-82,33,-149,0
00:34:12:989,-3472,-4860,-4048,-216,-1231,-634,1
00:34:13:234,-504,-704,14164,4,661,-115,0
00:34:13:489,236,-1660,28740,-74,1696,-63,1
00:34:13:743,3312,-1372,25436,-600,1686,144,1
00:34:14:000,9884,-11348,24344,-2503,-1222,-189,1
00:34:14:247,3260,3292,11600,-565,2219,-26,0
00:34:14:500,-1372,444,10164,-108,-339,-181,1
00:34:14:756,-1080,-1788,6048,-1145,-2708,-246,1
00:34:15:002,-5376,-2668,32767,573,840,0,1
00:34:15:256,-3320,-328,5720,-1623,81,-250,1
00:34:15:504,-944,668,20148,116,589,41,0
00:34:15:760,2676,356,11968,-265,-418,274,0
00:34:16:012,-616,-332,15584,-164,35,-150,0
00:34:16:262,-468,76,14016,-423,77,-137,0
00:34:16:520,-268,-4092,5180,-657,-1425,-272,1
00:34:16:769,-308,260,10748,61,-1260,-107,1
00:34:17:020,-48,-12,15232,-3,-157,-211,0
00:34:17:274,-3092,1916,11120,959,791,-83,0
00:34:17:529,-1192,1352,14076,303,-308,-374,0
00:34:17:780,-636,-380,13884,-152,110,-107,0
00:34:18:036,-2068,-2156,17352,-1317,-555,-577,0
00:34:18:285,384,-3016,5488,-1364,-537,-131,0
00:34:18:535,1476,-212,10788,710,716,-57,1
00:34:18:787,-2184,44,10552,-414,-327,13,0
00:34:19:041,-868,-272,15072,-133,66,-112,0
00:34:19:298,-2672,-4624,-9932,-643,-2598,-484,1
00:34:19:546,-116,-3744,14888,27,2153,-109,0
00:34:19:803,-1048,-10424,10508,-1068,364,-246,0
00:34:20:050,1300,1244,11544,-67,-233,269,1
00:34:20:305,-1348,548,11392,-276,-2225,-121,0
00:34:20:556,-2112,-972,13560,-867,771,-615,0
00:34:20:810,1296,-1508,12176,-1302,628,-292,0
00:34:21:060,-1784,1248,15312,-201,367,-169,1
00:34:21:311,-44,4700,7292,6180,-4797,-689,1
00:34:21:565,-1960,-4752,5964,-947,461,-793,1
00:34:21:816,3120,1108,16580,1005,1924,-40,0
00:34:22:068,-608,348,15284,-102,-335,-200,0
00:34:22:320,-860,-336,14452,-78,117,-116,1
00:34:22:573,-512,-576,3444,-926,1244,-402,0
00:34:22:821,-44,2476,8876,58,389,-109,1
00:34:23:078,-836,-512,15744,-386,742,-156,0
00:34:23:329,-216,-48,16808,-122,860,-127,0
00:34:23:581,-32,-1188,21384,328,1114,-72,0
00:34:23:835,-476,-528,11760,-830,992,-601,0
00:34:24:090,-1296,-5600,17096,-776,-3203,-66,0
00:34:24:338,256,396,9880,-1074,-863,1027,0
00:34:24:593,9516,-2688,32767,-1468,4974,20,1
00:34:24:844,-164,-808,16064,174,2892,-603,0
00:34:25:094,-688,476,14016,-38,-751,-21,0
00:34:25:347,684,-60,18744,-357,864,-117,0
00:34:25:604,-1432,-2652,22228,-270,-164,-150,0
00:34:25:855,-152,-1880,11120,-102,-379,-371,0
00:34:26:108,2820,-1056,20852,-1116,631,-103,0
00:34:26:358,-776,-1348,17340,-339,412,-94,0
00:34:26:610,-500,452,4004,-571,-2323,-195,0
00:34:26:865,-2048,-1108,12680,-726,575,-169,0
00:34:27:113,-116,504,15140,64,-124,-120,0
00:34:27:366,-632,-240,13428,-271,186,-97,0
00:34:27:620,-644,32,11616,-374,-1057,-136,1
00:34:27:872,1240,1576,9188,-267,-710,-277,0
00:34:28:125,184,-1564,13460,-1150,1338,-59,0
00:34:28:377,-588,-128,16868,-131,-39,-143,0
00:34:28:627,-836,-72,12616,291,502,-125,0
00:34:28:881,1912,860,7140,-725,-1502,-297,0
00:34:29:133,3412,3136,15736,1283,8680,62,1
00:34:29:386,3728,-1032,9068,2071,-3323,-5,1
00:34:29:638,-104,-328,15692,-143,447,-143,0
00:34:29:891,-452,-368,14432,-150,-221,117,0
00:34:30:141,-1356,1264,12656,18,-51,-89,0
00:34:30:396,-1632,-1100,14524,-27,1851,-76,1
00:34:30:648,-620,-300,11648,498,-546,-227,0
00:34:30:901,-1468,-316,16148,-133,-10,-117,0
00:34:31:149,-620,148,17412,68,223,-104,0
00:34:31:406,-592,-316,14720,-120,-113,-103,0
00:34:31:657,-1728,-1784,15104,451,195,-23,0
00:34:31:909,-388,-508,14740,-345,-424,-59,0
00:34:32:163,-356,-436,14600,-253,-388,-118,0
00:34:32:413,-800,28,12692,-408,-301,-119,0
00:34:32:666,-2088,-1864,10068,-47,20,-192,0
00:34:32:919,-2292,-6076,9672,-852,372,-215,1
00:34:33:171,-312,-3616,28588,293,-274,-49,0
00:34:33:422,92,-708,18960,-1005,1519,-99,0
00:34:33:676,-1032,-1568,11860,141,179,-271,0
00:34:33:928,968,1568,3240,-480,-1741,-175,0
00:34:34:182,1504,-5152,12420,-572,1253,-200,0
00:34:34:429,576,1296,10820,61,-120,-31,0
00:34:34:683,1284,1196,13568,572,263,-80,0
00:34:34:940,-1288,7976,11008,-1058,1130,-190,1
00:34:35:189,-172,-3280,14048,1358,583,37,0
00:34:35:441,-876,36,15116,-230,-280,-121,0
00:34:35:695,-5888,4688,8780,-2055,3805,-88,1
00:34:35:946,-800,-2876,13580,-330,58,-139,0
00:34:36:199,3804,400,16544,-231,-793,-272,0
00:34:36:450,-1372,-1316,13364,85,518,-83,0
00:34:36:700,-912,-872,15760,-171,1,-87,0
00:34:36:960,-1128,2556,23960,-2309,-1418,-224,0
00:34:37:208,268,-5172,3820,-2742,-448,-30,1
00:34:37:458,-824,-728,17068,105,768,-69,0
00:34:37:713,-768,-472,14508,-143,-35,-141,0
00:34:37:965,-240,-332,24484,395,-576,-181,0
00:34:38:217,-1820,6772,5232,294,3862,-105,1
00:34:38:470,-720,488,13276,-113,-349,-127,1
00:34:38:724,6092,14916,4988,-3422,-1862,428,1
00:34:38:977,-2872,-944,15028,-990,-1063,-250,0
00:34:39:224,388,-656,17676,465,466,-38,0
00:34:39:478,184,-248,13164,-359,-197,465,0
00:34:39:731,-908,-436,15324,-139,111,-135,0
00:34:39:982,-52,232,12740,-94,-204,-238,0
00:34:40:235,-1192,452,11328,39,-1767,-75,1
00:34:40:488,-924,484,14784,-351,-180,-117,1
00:34:40:739,-876,-500,15352,-76,-390,-88,0
00:34:40:992,2080,-44,21740,-238,-629,-55,1
00:34:41:246,-384,-1020,13228,-371,766,-288,1
00:34:41:501,-1752,-1240,15712,-153,-245,-168,1
00:34:41:751,4376,2864,17272,-923,-641,-220,0
00:34:42:004,-624,-204,12664,-101,-241,-114,0
00:34:42:253,-260,1696,18812,-102,110,-81,0
00:34:42:509,2100,3576,1436,2062,-1363,-1222,1
00:34:42:759,-4700,8840,6628,1378,412,-440,1
00:34:43:011,1604,1480,8916,-587,-509,171,0
00:34:43:267,-1164,-1132,16860,-1543,224,-123,0
00:34:43:515,-736,-352,15132,-141,26,-131,0
00:34:43:762,-12,272,12988,124,12,61,0
00:34:44:023,-22560,11848,29456,2030,798,947,1
00:34:44:272,-3592,-164,16992,72,-88,-148,0
00:34:44:525,-1076,-140,14768,12,-837,307,0
00:34:44:778,-668,-312,14900,-137,140,-138,0
00:34:45:029,-2688,432,31832,631,1378,-29,0
00:34:45:282,3780,4276,16916,3286,-355,23,1
00:34:45:531,5620,636,20148,-41,51,-90,1
00:34:45:788,-900,-608,17164,-350,1214,-79,0
00:34:46:040,-704,-412,14800,-173,227,-146,0
00:34:46:291,-600,-452,14776,-124,-7,-117,0
00:34:46:544,-736,-496,13356,-124,199,-123,0
00:34:46:798,-1284,-416,14916,-207,-20,-118,0
00:34:47:050,-652,-628,15188,-107,-174,-105,0
00:34:47:300,-596,-364,15136,-231,47,-130,0
00:34:47:554,-720,-860,15580,-160,279,-110,0
00:34:47:805,-2088,-1732,14452,69,-521,47,0
00:34:48:056,-296,2576,12424,88,326,-144,0
00:34:48:312,-796,-1076,15644,-210,311,-111,0
00:34:48:561,-1320,136,15268,-4,333,-401,0
00:34:48:811,360,248,13888,-96,382,-46,0
00:34:49:063,988,-672,18800,21,24,-100,0
00:34:49:322,-1604,-1248,17124,-266,323,-116,0
00:34:49:571,-816,-444,15308,-166,36,-111,0
00:34:49:821,100,-56,15004,-53,-968,-21,0
00:34:50:074,44,432,18576,401,-1315,-51,0
00:34:50:329,-988,-116,18996,-170,336,-137,0
00:34:50:578,320,1304,21972,654,1043,69,0
00:34:50:834,-1516,532,13572,-415,-844,630,0
00:34:51:086,-752,-248,14180,-122,-74,-125,0
00:34:51:341,-6172,6476,2316,-2846,3290,-480,1
00:34:51:592,-88,-1536,13148,-111,-543,-111,0
00:34:51:846,-1396,-3932,15164,-96,-1129,-310,1
00:34:52:099,4784,5144,14384,-2536,-2280,-462,1
00:34:52:348,-248,-20,14816,-41,-1050,-157,0
00:34:52:599,-316,-348,14152,-168,15,-140,0
00:34:52:852,-312,-232,15180,-171,25,-103,0
00:34:53:104,-488,-820,16692,-173,-77,-98,0
00:34:53:354,-172,432,13792,-75,56,-145,0
00:34:53:610,-308,-640,13832,-252,397,-122,0
00:34:53:861,-1004,-628,14876,-177,35,276,0
00:34:54:115,-156,-812,17448,-458,-219,-119,0
00:34:54:367,-1260,-752,15404,-38,304,-392,0
00:34:54:621,-460,2964,25656,-138,-1384,-380,0
00:34:54:867,-312,-16,13964,21,10,-120,0
00:34:55:125,-4432,444,19048,-269,1679,-119,0
00:34:55:375,-472,-232,13792,28,-864,-133,0
00:34:55:627,264,904,5312,-1115,-577,-185,1
00:34:55:883,-1124,-712,14948,-21,-114,-1226,1
00:34:56:136,-1568,-3676,18752,-805,4495,-726,1
00:34:56:383,148,4252,14768,428,1994,633,1
00:34:56:637,-644,-136,13492,-155,58,-141,0
00:34:56:890,-912,608,14808,-222,-362,-769,0
00:34:57:142,2540,2992,8092,1155,3980,-453,1
00:34:57:397,-4104,3916,12952,-3015,2059,208,1
00:34:57:647,-976,-820,16588,-185,158,-123,0
00:34:57:899,-576,-1284,9864,-620,152,-333,0
00:34:58:152,-628,-1820,12172,1474,127,-16,1
00:34:58:402,3852,5068,7272,-80,-1074,40,0
00:34:58:659,-1200,-1824,22976,-490,-1620,859,0
00:34:58:909,-652,-120,13708,-175,-47,-131,0
00:34:59:163,-1580,488,14684,-699,-1060,-644,0
00:34:59:414,-604,-116,15000,-176,340,-298,0
00:34:59:667,-3856,2376,32767,-123,-4388,-1,0
00:34:59:917,-220,-120,16800,150,524,-206,0
00:35:00:170,1564,2304,23036,-939,2509,148,0
00:35:00:422,128,-1680,17296,-684,255,497,0
00:35:00:675,-712,-436,14624,-162,144,-107,0
00:35:00:929,-308,-2776,17728,-268,-511,-202,0
00:35:01:179,4768,-128,25940,720,1135,-56,0
00:35:01:431,-136,-4304,18256,103,342,-33,1
00:35:01:685,-148,-292,12320,-118,-588,-176,0
00:35:01:936,-768,-308,14988,-143,163,-96,0
00:35:02:192,-2240,-3172,13424,271,-1199,-373,1
00:35:02:440,848,1992,17200,-118,267,-136,0
00:35:02:696,9904,-3216,10464,4415,3626,-360,1
00:35:02:945,332,-184,16684,-113,283,-343,1
00:35:03:198,1956,164,14344,-1193,-963,964,0
00:35:03:451,-820,-428,14916,-138,-52,-115,0
00:35:03:704,-236,-316,14032,-265,-856,-125,1
00:35:03:956,-652,-272,14360,-233,-173,-113,0
00:35:04:211,-2428,-5184,17016,916,-1996,-117,0
00:35:04:455,400,220,11424,160,1008,9,0
00:35:04:708,-112,468,13900,94,92,-134,0
00:35:04:965,-548,1076,11492,-353,-339,-17,0
00:35:05:214,-444,124,15524,11,-97,-113,0
00:35:05:472,-1592,1132,6084,-1443,-1106,-224,0
00:35:05:721,-1068,2336,16244,20,458,-116,0
00:35:05:974,-96,-1416,17524,-171,336,-143,0
00:35:06:225,160,-404,16044,919,-1080,-66,1
00:35:06:478,-892,-1484,19748,221,153,-92,0
00:35:06:730,-1536,964,11964,183,-289,-25,0
00:35:06:983,164,-412,10628,-347,3148,-50,1
00:35:07:236,-996,-280,11736,-80,-702,-124,0
00:35:07:486,-728,-1580,15520,5,187,-111,0
00:35:07:737,-768,1080,11392,54,342,-81,1
00:35:07:995,-532,-680,6788,-1380,-1484,-180,0
00:35:08:248,-192,-1772,16344,-255,-789,-119,0
00:35:08:497,-672,-800,14488,-264,46,-102,0
00:35:08:750,2360,-2932,5124,176,1039,-305,1
00:35:09:002,-984,-628,15260,-38,-113,-152,1
00:35:09:254,-512,-284,14036,-151,44,-128,0
00:35:09:505,-500,-660,15984,182,-23,-54,0
00:35:09:760,-2276,-796,17788,-638,529,-162,0
00:35:10:011,-160,-168,12940,-462,79,-158,0
00:35:10:263,-756,296,14028,-267,598,-111,0
00:35:10:515,800,-1628,17144,-76,1785,-34,1
00:35:10:767,32,-1420,14776,-81,100,-115,1
00:35:11:021,-368,-220,18192,-210,116,-116,0
00:35:11:271,56,-2412,16192,431,-305,-69,1
00:35:11:525,-452,-1148,13424,-151,503,-53,0
00:35:11:775,-280,80,15668,-79,-25,-137,0
00:35:12:030,-396,-756,14924,-88,-101,-105,0
00:35:12:279,116,572,18728,-210,176,-99,0
00:35:12:536,-516,-1152,13048,-273,218,-143,0
00:35:12:787,-956,384,12060,-533,-702,-112,1
00:35:13:041,-692,-936,16604,-203,-141,-130,0
00:35:13:290,-384,248,13668,-137,36,-136,0
00:35:13:543,-504,-572,16048,-124,60,-126,0
00:35:13:794,-360,-316,14660,-97,62,-132,0
00:35:14:048,-452,-196,14540,-166,69,-148,0
00:35:14:300,-432,-268,15404,-148,72,-111,0
00:35:14:552,-388,-292,14612,-156,73,-109,0
00:35:14:805,-428,-208,14952,-161,69,-127,0
00:35:15:057,-456,-360,15224,-129,57,-108,0
00:35:15:310,-376,-324,15020,-157,106,-143,0
00:35:15:561,-384,-412,14984,-138,68,-91,0
00:35:15:814,-484,-220,15124,-156,77,-135,0
00:35:16:066,-424,-244,14940,-158,72,-118,0
00:35:16:319,-460,-340,14812,-168,76,-137,0
00:35:16:571,-340,-312,14932,-162,88,-126,0
00:35:16:823,-436,-248,14964,-151,65,-103,0
00:35:17:076,-288,-344,14944,-148,66,-102,0
00:35:17:328,-424,-312,15108,-135,68,-129,0
00:35:17:580,-448,-368,15056,-164,78,-110,0
00:35:17:833,-512,-324,14992,-156,61,-126,0
00:35:18:085,-340,-396,14944,-174,47,-129,0
00:35:18:337,-360,-336,15000,-150,58,-109,0
00:35:18:590,-412,-388,14896,-141,59,-142,0
00:35:18:842,-324,-304,14964,-153,52,-130,0
00:35:19:094,-408,-308,15064,-177,62,-110,0
00:35:19:347,-328,-448,15016,-148,70,-128,0
00:35:19:599,-364,-320,14816,-173,72,-124,0
00:35:19:851,-376,-324,15044,-148,73,-134,0
00:35:20:104,-396,-264,14800,-163,66,-141,0
00:35:20:356,-500,-340,14972,-156,49,-108,0
00:35:20:608,-380,-296,14900,-145,72,-133,0
00:35:20:860,-424,-396,14896,-145,76,-99,0
00:35:21:113,-412,-340,14916,-166,67,-122,0
00:35:21:366,-432,-324,14948,-167,75,-126,0
00:35:21:618,-504,-268,14896,-154,42,-114,0
00:35:21:870,-408,-368,14964,-162,62,-145,0
00:35:22:123,-396,-296,15120,-148,66,-123,0
00:35:22:375,-468,-388,14856,-173,78,-132,0
00:35:22:627,-304,-224,15044,-144,67,-124,0
00:35:22:880,-384,-380,14948,-149,67,-111,0
00:35:23:132,-396,-368,15088,-157,56,-114,0
00:35:23:384,-360,-336,14860,-155,73,-119,0
00:35:23:637,-412,-272,14896,-150,56,-129,0
00:35:23:889,-504,-180,14936,-170,74,-131,0
00:35:24:141,-428,-436,14912,-151,83,-108,0
00:35:24:394,-468,-324,14900,-149,72,-123,0
00:35:24:646,-420,-328,14804,-163,57,-109,0
00:35:24:898,-404,-376,15064,-153,54,-115,0
00:35:25:151,-432,-392,14864,-172,72,-136,0
00:35:25:403,-416,-296,15008,-141,61,-121,0
00:35:25:655,-380,-352,14996,-166,70,-125,0
00:35:25:907,-384,-364,14916,-147,61,-121,0
00:35:26:160,-432,-320,15088,-160,67,-112,0
00:35:26:412,-356,-344,15016,-149,85,-110,0
00:35:26:665,-468,-224,14856,-157,85,-119,0
00:35:26:917,-376,-368,15056,-156,56,-109,0
00:35:27:169,-356,-376,14948,-134,53,-120,0
00:35:27:421,-436,-416,14960,-158,71,-112,0
00:35:27:674,-400,-396,14956,-138,59,-118,0
00:35:27:926,-444,-408,14964,-154,97,-126,0
00:35:28:178,-392,-336,14980,-161,64,-132,0
00:35:28:431,-396,-376,14984,-148,45,-121,0
00:35:28:683,-388,-288,15012,-156,79,-116,0
00:35:28:935,-400,-232,15012,-170,74,-126,0
00:35:29:188,-380,-328,14992,-160,79,-100,0
00:35:29:440,-392,-336,14908,-144,49,-158,0
00:35:29:692,-304,-284,14980,-156,50,-102,0
00:35:29:945,-312,-372,14908,-153,66,-110,0
00:35:30:197,-268,-260,14964,-141,94,-128,0
00:35:30:449,-432,-340,15056,-125,54,-110,0
00:35:30:702,-348,-340,14960,-169,62,-136,0
00:35:30:954,-456,-328,15064,-129,58,-109,0
00:35:31:206,-348,-276,14968,-150,60,-111,0
00:35:31:459,-440,-364,14964,-159,73,-151,0
00:35:31:711,-348,-328,15032,-155,81,-113,0
00:35:31:963,-316,-380,15120,-138,86,-102,0
00:35:32:216,-372,-308,14972,-140,49,-132,0
00:35:32:468,-432,-280,15036,-147,58,-113,0
00:35:32:720,-304,-436,15040,-163,75,-127,0
00:35:32:973,-520,-304,14996,-149,61,-110,0
00:35:33:225,-496,-328,14972,-141,82,-112,0
00:35:33:477,-356,-288,15032,-149,62,-114,0
00:35:33:730,-392,-356,14844,-144,80,-117,0
00:35:33:982,-400,-384,14928,-151,80,-112,0
00:35:34:233,-392,-284,15016,-164,80,-93,0
00:35:34:487,-388,-380,15000,-137,72,-113,0
00:35:34:739,-384,-344,14988,-153,62,-117,0
00:35:34:992,-388,-412,14852,-161,73,-113,0
00:35:35:244,-444,-352,14884,-146,76,-126,0
00:35:35:496,-340,-392,15036,-147,49,-121,0
00:35:35:749,-480,-352,14840,-171,83,-116,0
00:35:36:001,-492,-360,15004,-137,37,-112,0
00:35:36:253,-360,-384,15108,-152,72,-102,0
00:35:36:506,-344,-372,15004,-146,54,-101,0
00:35:36:757,-424,-380,15032,-147,63,-94,0
00:35:37:010,-260,-344,14820,-154,74,-103,0
00:35:37:263,-440,-324,15068,-159,67,-147,0
00:35:37:515,-376,-364,14948,-134,91,-109,0
